"name","x","y","address"
"Дом просвещения для учителей Приенисей-ского края, 1913-1914 гг. арх. Дриженко С.Г.","92.864040256781","56.010758246928","г. Красноярск, ул. Кирова, 24
"
"Жилой особняк Ицына. Стиль Ориенталь, 1910 г. Арх. Чернышов","92.863105484194","56.012484215438","г. Красноярск, ул. Кирова, 25
"
"Здание городской лечебницы, 1887 г.","92.863981549053","56.011117527778","г. Красноярск, ул. Кирова, 26
"
"Здание гостиного двора, 1857-1863 гг.","92.89182059125","56.011740483999","г. Красноярск, ул. Карла Маркса, 6
"
"<Дом жилой Н.А. Фон-Эзерского>, 2-я пол. 19 в.","92.885004950181","56.011385683391","г. Красноярск, ул. Карла Маркса, 24
"
"Дом жилой, нач. ХIХ в.","92.884085984623","56.01134191414","г. Красноярск, ул. Карла Маркса, 26
"
"<Усадьба Поповых: флигель, ворота>, I пол. XIX в.","92.883703045244","56.011336189419","г. Красноярск, ул. Карла Маркса, 28
"
"Дом, в котором в сентябре 1913 года останавливался известный норвежский полярный исследователь Ф. Нансен/Жилой особняк Гадалова. Неоренессанс,
1904 г. Арх. Соколовский
","92.881539577259","56.011259038429","г. Красноярск, ул. Карла Маркса, 36/
ул. Парижской Коммуны, 20
"
"<Усадьба Гадалова: привратницкая>, нач. XX в.","92.881433359005","56.011553921314","г. Красноярск, ул. Карла Маркса, 36/ул. Парижской Коммуны, 20, стр. 1
"
"<Усадьба Гадалова: ограда с воротами>, нач. XX в.","92.881367000501","56.011339322673","г. Красноярск, ул. Карла Маркса, 36/ул. Парижской Коммуны, 20
"
"Здание, где в 1907 - мае 1913 г. работал первый председатель Красноярского Совета рабочих и солдатских депутатов Дубровинский Яков Фёдорович","92.880860031268","56.011194021934","г. Красноярск, ул. Карла Маркса, 38
"
"Дом, где в 1957 г. начал работать институт физики под руководством Киренского Леонида Васильевича","92.8796825312","56.011166059381","г. Красноярск, ул. Карла Маркса, 42
"
"<Здание больницы Общества врачей>, XIX в.","92.883925276063","56.010660614994","г. Красноярск, ул. Карла Маркса, 45, стр. 1
"
"Здание фельдшерско-акушерской школы, где в 1902-1906 годах проходили заседания Красноярского комитета РСДРП, хранилась нелегальная литература","92.883570304545","56.010906994509","г. Красноярск, ул. Карла Маркса, 45
"
"Дом Зельмановича. Неоренессанс, 1910-1911 гг. Арх. Соколовский","92.876122936947","56.010577920411","г. Красноярск, ул. Сурикова, 19
"
"Дом специалистов, 1930 гг.
","92.86529447247","56.010743535849","г. Красноярск, ул. Карла Маркса, 88
"
"Жилой особняк. Провинциальное барокко, нач. ХХ в.","92.862528312633","56.010558122909","г. Красноярск, ул. Карла Маркса, 96а
"
"Дом жилой с магазином, руб. ХIХ-ХХ вв.","92.848353647273","56.009533163615","г. Красноярск, ул. Карла Маркса, 118/
ул. Горького, 23
"
"Усадьба Севастьянова, кон. ХIХ в.: дом каменный с магазином, кладовые
","92.848210109108","56.009516896609","г. Красноярск, ул. Карла Маркса, 118/ул. Горького, 23
"
"Общежитие лесотехнического института, 1930 гг.","92.845874087099","56.009540811136","г. Красноярск, ул. Декабристов, 21/ул. Карла Маркса, 124
"
"Дом жилой, 1950 гг.","92.842763858189","56.009257982899","г. Красноярск, ул. Карла Маркса, 132
"
"Дом, в котором в 1917 году находился первый штаб Красной Гвардии, созданный партийным комитетом большевиков 1 июля 1917 года. Здесь же рабочие- железнодорожники впервые получили оружие","92.834703759759","56.009091888072","г. Красноярск, ул. Карла Маркса, 162
"
"Братская могила бойцов Красной Армии и восставших рабочих города, погибших в боях при освобождении Красноярска в декабре 1919 года - январе 1920 года","92.838534519313","56.008753715367","г. Красноярск, Красная площадь
"
"<Дом жилой>, нач. XX в.","92.838232823201","56.007643101015","г. Красноярск, Красная площадь, 17
"
"Стела <Кандальный путь>. Скульптор Ю.П. Ишханов, архитектор А.С. Демирханов, материал гранит, 1978 г.","92.893138573556","55.993882942051","г. Красноярск, в районе жилого здания по пр. имени газеты <Красно-ярский рабочий>, 172 (лит. Г)
"
"Мозаичное панно <Родина-мать> на фасаде кинотеатра <Родина>, 1960 г.","92.942126685636","56.005731290937","г. Красноярск, пр. им. газеты <Красноярский рабочий>, 100в
"
"Дом Арбекова, нач. ХХ в.","92.871694660376","56.016470404088","г. Красноярск, ул. Ады Лебедевой, 34
"
"Дом, в котором в декабре 1905 г. -  апреле 1906 года находилась подпольная типография Красноярского комитета РСДРП и жила участница Парижской Коммуны Е.А. Давыдовская","92.856680867136","56.015153223105","г. Красноярск, ул. Ады Лебедевой, 93
"
"Бюст В.И. Сурикова. Ск. Л.Ю. Эйдлин, арх. В.Д. Кирхоглани, бронза, гранит, 1954 г.
","92.852035640124","56.013023834339","г. Красноярск, ул. Ленина, сквер им. В.И. Сурикова
"
"Дом жилой с воротами усадьбы Ларионовых, до 1817 г.","92.889630193575","56.014371950618","г. Красноярск, ул. Ленина, 3, стр. 1
"
"Флигель усадьбы Ларионовых, I пол. ХIХ в.","92.889276393394","56.014210731798","г. Красноярск, ул. Ленина, 3а
"
"Благовещенская церковь, 1804-1823 гг.","92.886068902741","56.014207803468","г. Красноярск, ул. 9 Января, 30
"
"Пожарная команда II части, 1904 г.","92.873528309384","56.013546586617","г. Красноярск, ул. Ленина, 59"
"Дом, где в помещении канцелярии тюремного инспектора в марте-апреле 1897 г. Ленин Владимир Ильич неоднократно бывал в связи с ходатайством о назначении ему места ссылки в южной части Енисейской губерн","92.876264723451","56.01413397513","г. Красноярск, ул. Ленина, 58
"
"Почтамт. Модерн, 1908-1911 гг. Арх. Соколовский","92.87443653751","56.013960495751","г. Красноярск, ул. Ленина, 62
"
"Деревянный двухэтажный особняк,
конец ХIХ
","92.872914380997","56.013899936329","г. Красноярск, ул. Ленина, 66
"
"Здание, где в мужской гимназии учились в 1890-1895 гг. революционер Окулов Алексей Иванович, в 1899-1900 гг. первый хакасский учёный Буда Николай Мартемьянович, в 1882-1891 гг. художник Каратанов Дмит","92.87121042108","56.013806987817","г. Красноярск, ул. Ленина, 70/ул. Вейнбаума, 36
"
"Дом, в котором в 1907-1925 гг. жили советские альпинисты-исследователи братья Виталий и Евгений Абалаковы","92.869592748262","56.013681927021","г. Красноярск, ул. Ленина, 74, стр. 1
"
"Дом, в котором с 1856 по 1861 гг. учился В.И. Суриков","92.866827670707","56.013115812841","г. Красноярск, ул. Ленина, 79
"
"Дом, в котором в 1848 г. родился и жил до 1868 г. Суриков Василий Иванович. В доме - музей В.И. Сурикова","92.861829492305","56.01321757107","г. Красноярск, ул. Ленина, 98
"
"Бюст В.И. Сурикова. Скульптор Лавров Г.Д., 1948 г.","92.861628142884","56.0132977954","г. Красноярск, на территории Музея-усадьбы В.И. Сурикова по ул. Ленина, 98
"
"Гостиница <Новая Россия>, 1904 г.","92.858622636986","56.013063755462","г. Красноярск, ул. Ленина, 108
"
"Дом, где в квартире Красикова Петра Ананьевича в марте-апреле 1897 г. Ленин Владимир Ильич бывал для установления связей с местными социал-демократами","92.847748365816","56.012509087016","г. Красноярск, ул. Ленина, 124
"
"Школа. Модерн, 1910-1911 гг. Арх. Соколовский.
Здание, в котором в 1918 году находился штаб Красной Гвардии, руководивший в июне 1918 года Мариинским и Клюквинским фронтами по борьбе с интервентам","92.840598149691","56.012092421392","г. Красноярск, ул. Ленина, 150"
"Деревянный двухэтажный особняк, начало ХХ в.","92.838446027699","56.011601549734","г. Красноярск, ул. Ленина, 167
"
"Ольгинский детский приют, нач. ХХ в.","92.846189820813","56.00477853011","г. Красноярск, ул. Ломоносова, 9"
"Усадьба Чернышова, 1912 г. Арх. Чернышов","92.879185851071","56.015385200622","г. Красноярск, ул. Марковского, 21, стр. 1 (флигель), ул. Марковского, 21 (дом)
"
"Дом, в котором в марте-апреле 1897 г. Ленину Владимиру Ильичу неоднократно предоставляли помещение для теоретических занятий","92.877969874374","56.015373274118","г. Красноярск, ул. Марковского, 27
"
"Дом Дубровина, 1881 г.","92.876036212899","56.015226530702","г. Красноярск, ул. Сурикова, 42"
"Жилой особняк Ускова. Неоренессанс, 1880 г. Арх. Дриженко","92.87255033189","56.015416051296","г. Красноярск, ул. Марковского, 58
"
"Здание, где в помещении библиотеки Юдина в марте-апреле 1897 г. и в сентябре 1898 г. Ленин Владимир Ильич работал над книгой <Развитие капитализма в России>","92.808455805895","55.9960838605","г. Красноярск, ул. Мелькомбинатская, 2г
"
"Комплекс Щёголевского училища,
1890-1904 гг.
","92.889208666597","56.012788038344","г. Красноярск, пр. Мира, 9 (учебный корпус, западный флигель)"
"Комплекс Щёголевского училища,
1890-1904 гг.
","92.888758955118","56.012691091967","г. Красноярск, пр. Мира, 9, стр. 1 (восточный флигель)"
"Жилой дом. Русский классицизм, нач. ХХ в.","92.889312830062","56.013190384487","г. Красноярск, пр. Мира, 14
"
"Дом Тюрепина, I четв. ХIХ в.","92.886957415127","56.013231149794","г. Красноярск, пр. Мира, 22б"
"Контора Кузнецова, II четв. ХIХ в.","92.886134400071","56.013101670116","г. Красноярск, пр. Мира, 24г"
"Дом Данилова, кон. ХIХ в.","92.88329256052","56.012525127268","г. Красноярск, пр. Мира, 25"
"Дом Терских, до 1817 г.","92.881827973526","56.012437915559","г. Красноярск, пр. Мира, 29"
"Здание Енисейского губернского правления, где в марте-апреле 1897 г. Ленин Владимир Ильич неоднократно бывал в связи с определением ему места ссылки","92.881417141169","56.012158625277","г. Красноярск, пр. Мира, 31/
ул. Парижской Коммуны, 22
"
"«Дом с магазинами и кладовыми Н.Г. Гадалова», 1890 гг.","92.880479063012","56.012098720648","г. Красноярск, пр. Мира, 33"
"<Дом С.Я. Кузнецова>, 1826 г., рек. кон. ХIХ в.","92.880191158523","56.012318338692","г. Красноярск, пр. Мира, 35/
ул. Парижской Коммуны, 19"
"«Дом Гудкова», II пол ХI","92.879769997065","56.012285747714","г. Красноярск, пр. Мира, 35"
"«Женская прогимназия», 1870–1875 гг.","92.879061453277","56.012303825172","г. Красноярск, пр. Мира, 37"
"Епархиальное училище. Псевдорусский стиль, 1854 г. Арх. Соколовский","92.877922369852","56.01222761329","г. Красноярск, пр. Мира, 37"
"Торговый дом Раззорёновых, кон. ХIХ в.","92.875970079256","56.011968219488","г. Красноярск, пр. Мира, 43/
ул. Сурикова, 25"
"Дом В.Г. Гадалова, кон. ХIХ в.","92.880571958906","56.013018628132","г. Красноярск, пр. Мира, 44"
"Дом служителей Покровской церкви, до 1828 г.","92.875175052526","56.01208540972","г. Красноярск, пр. Мира, 45, пр. Мира, 47 (комната 2 в пом. 7 на 1-м этаже)"
"Дом полковника Волкова, кон. ХIХ в.","92.874868734445","56.012069008537","г. Красноярск, пр. Мира, 47
"
"Торговый дом Ревильон-братья. Неоклассицизм, 1910-1912 гг. Арх. Соколовский","92.874447562771","56.012041762738","г. Красноярск, пр. Мира, 49
"
"Дом Полякова с магазином, кон. ХIХ в.","92.874016852621","56.012003779003","г. Красноярск, пр. Мира, 51
"
"Дом Полуянова, 1825 г.","92.877624348875","56.012613479668","г. Красноярск, пр. Мира, 54
"
"<Типография Кахановской. Модерн>, 1910 г. Арх. Соколовский","92.872628774816","56.011954079912","г. Красноярск, пр. Мира, 55
"
"Дом Франкфурта, 1911 г.","92.872025894906","56.011867640609","г. Красноярск, пр. Мира, 57
"
"Торговый дом Смирновых, 1849 г.","92.871518632732","56.011818841785","г. Красноярск, пр. Мира, 59/
ул. Вейнбаума, 26
"
"Больничный корпус с флигелем, 1894–1898 гг. рек. 1900 гг.","92.870886766536","56.011812817159","г. Красноярск, ул. Вейнбаума, 15, стр. 6 (больничный корпус)"
"Главный больничный корпус, II пол. ХIХ в.","92.869021946337","56.01118869604","г. Красноярск, ул. Вейнбаума, 15, стр. 4
"
"Больничный корпус с флигелем, 1894-1898 гг. рек. 1900 гг.","92.86934680397","56.011382122579","г. Красноярск, пр. Мира, 63а (флигель)
"
"<Церковь Николая Чудотворца (при городской больнице)>, 1907 г.","92.86947217081","56.011114087194","г. Красноярск, ул. Вейнбаума, 15, стр. 5
"
"Дом нотариуса Ставровского, 1890 г.","92.87467605224","56.01243888478","г. Красноярск, пр. Мира, 66
"
"Здание, в котором размещалось издательство «Приступ», созданное в апреле 1917 года по предложению средне-сибирского бюро ЦК большевиков; в 1917 году вышли из печати: Маркс и Энгельс – «Коммунистически","92.867651232593","56.011669932834","г. Красноярск, пр. Мира, 67"
"Типография и редакция Е.Ф. Кудрявцева, 1888–1890 гг.","92.873833684193","56.012389753778","г. Красноярск, пр. Мира, 70"
"Купеческий клуб. Модерн, 1908 г. Арх. Чернышов","92.866330211264","56.011614871571","г. Красноярск, пр. Мира, 7"
"Дом, в котором в октябре 1905 года Красноярская организация РСДРП и Совет рабочих и солдатских депутатов проводили общегородские митинги","92.865459280784","56.011528108757","г. Красноярск, пр. Мира, 73
"
"Дом Петрова, кон. ХIХ в.","92.873106172606","56.012351462235","г. Красноярск, пр. Мира, 74"
"Аптека общества врачей, кон. ХIХ в.","92.864722069577","56.01153266409","г. Красноярск, пр. Мира, 75"
"Дом Токарева с гостиницей <Грандотель>, 1915 г.","92.872531813063","56.012324051854","г. Красноярск, пр. Мира, 76
"
"Торговый дом Шмандина. Неоренессанс, 1880-1900 гг.","92.862941680522","56.011428790488","г. Красноярск, пр. Мира, 79
"
"Лесотехнический институт, 1930 гг.","92.868903219237","56.012320240224","г. Красноярск, пр. Мира, 82, корпус 1"
"Здание женской гимназии, 1880-1885 гг.","92.861276688349","56.011185573698","г. Красноярск, пр. Мира, 83
"
"Дом жилой, 1936-1940е гг.","92.859610703595","56.011221228472","г. Красноярск, пр. Мира, 85
"
"Торговый дом Семёнова-Романова, 1880 гг.","92.865381100551","56.011983909557","г. Красноярск, пр. Мира, 86"
"Торговый дом Гадалова. Модерн. 1912-1913 гг. Арх. Соколовский","92.863945183467","56.011928697044","г. Красноярск, пр. Мира, 90
"
"Дом Н.А. Кузнецовой с магазином, 1890 г.","92.858213020061","56.011192809648","г. Красноярск, пр. Мира, 87
"
"Административное здание, 1950 гг.","92.854834482059","56.010915340022","г. Красноярск, пр. Мира, 93/ул. Карла Маркса, 114
"
"Торговый дом Лидмана. Модерн, 1909-1910 гг.","92.861542641345","56.011775843683","г. Красноярск, пр. Мира, 96
"
"Управление Красноярской железной дороги, 1950 гг.","92.849850445455","56.009906411726","г. Красноярск, ул. Горького, 6
"
"Здание Духовного братства, 1912-1916 гг., арх. Чернышов Л.А.","92.860365312361","56.011699426611","г. Красноярск, пр. Мира, 98
"
"Дом жилой, 1936-1938 гг.","92.845061299101","56.010495811872","г. Красноярск, пр. Мира, 105
"
"Дом жилой, 1930 гг.","92.843424528671","56.010413290626","г. Красноярск, пр. Мира, 107
"
"Центр научно-технической информации. Дом жилой, 1950 гг.","92.854229391767","56.01142950847","г. Красноярск, пр. Мира, 108/
ул. Обороны, 2б
"
"Дом жилой с магазином, 1930 гг.","92.841940987089","56.010320217718","г. Красноярск, пр. Мира, 109"
"Дом Советов, 1950 гг., проект 1936 г.","92.852304874219","56.011470121546","г. Красноярск, пр. Мира, 110
"
"Управление гражданской авиации. Дом жилой, 1950 гг.","92.850638205697","56.011677282151","г. Красноярск, пр. Мира, 112, ул. Ленина, 127"
"Памятник В.И. Ленину. Скульптор С.Д. Меркуров, 1928 г.","92.962002892575","56.011719215387","г. Красноярск, Ленинский район, пр. имени газеты <Красноярский рабочий>, между домами № 74а и № 72а
"
"Жилой особняк Савиных. Модерн, начало ХХ в. Арх. Соколовский","92.880854594895","56.011404528832","г. Красноярск, ул. Парижской Коммуны, 13"
"Общественное собрание. Неоампир. Арх. Соколовский
","92.866534748271","56.010606780259","г. Красноярск, ул. Перенсона, 20"
"<Железнодорожный вокзал>, 1950 гг.","92.829898540309","56.005690327173","г. Красноярск, ул. 30 Июля, 1
"
"Паровоз серии СО-17-1600, выпущенный в годы Великой Отечественной войны в г. Красноярске эвакуированным из г. Бежицы заводом <Красный профинтерн>","92.830410653137","56.006785162314","г. Красноярск, Привокзальная площадь
"
"<Первое Сибирское техническое железнодорожное училище им. Императора Николая II - Красноярская школа военных техников (ШВТ) железнодорожного транспорта>, 1897, 1934-1943 гг.
","92.835220879722","56.005686838322","г. Красноярск, Профсоюзов, 3"
"Дом, в котором в 1905 г. проходили заседания Совета рабочих и солдатских депутатов. В 1917-1918 годах здесь находился Красноярский районный комитет партии большевиков (утрачен)","92.836148067403","56.012778454703","г. Красноярск, ул. Профсоюзов, 35
"
"Здание сборочного цеха железнодорожных мастерских, где в январе 1905 г. часто проходили митинги, собрания рабочих и 6 декабря 1905 г. был создан Красноярский Совет рабочих и солдатских депутатов. Здес","92.835818031595","56.013839962223","г. Красноярск, ул. Профсоюзов, 39"
"Памятник В.И. Ленину. (1970 г., скульптор Пинчук В.И., архитектор Лапиров А.Г.)","92.852511172968","56.010096005318","г. Красноярск, площадь Революции
"
"Дом жилой, 1930 гг.","92.841962464999","56.009750387055","г. Красноярск, ул. Робеспьера, 20
"
"Быв. городская библиотека, которую посещал Ленин Владимир Ильич в 1897 г.","92.876019434589","56.011505678804","г. Красноярск, ул. Сурикова, 23, пом. 1, пом. 5
"
"Церковь Покрова, XVIII в.","92.876541765596","56.012830955525","г. Красноярск, ул. Сурикова, 26
"
"Историко-мемориальный садовый комплекс В.И. Крутовского (территория мемориального сада площадью 7 га, дом и могила В.И. Крутовского)","92.748135334916","55.971047503832","г. Красноярск , ул. Сад Крутовского, 1 (лит. Б) (дом)
"
"Учительская семинария. Модерн, 1900–1903 гг. Арх. Фольбаум","92.862537870702","56.00921729111","г. Красноярск, ул. Урицкого, 106"
"Дом с каменным флигелем Г.В. Юдина, кон. ХIХ в., рек. 1910 г.","92.862426084528","56.008348300135","г. Красноярск, ул. Урицкого, 121, стр. 1 (флигель)
"
"Дом с каменным флигелем Г.В. Юдина, кон. ХIХ в., рек. 1910 г.","92.862482874281","56.008530718217","г. Красноярск, ул. Урицкого, 123"
"Памятное место, связанное с историей и культурой города","92.852796203515","56.008154806028","г. Красноярск, Набережная р. Енисей, пл. Революции, городской парк им. Горького
"
"Пароход <Св. Николай>, на котором 30 апреля 1897 г. Ленин Владимир Ильич отбыл из Красноярска в Минусинск, направляясь в ссылку в Шушенское","92.894911605091","56.010493499047","г. Красноярск, пл. Мира, 1г
"
"Речной вокзал, 1950-е гг.","92.881650376106","56.007907039636","г. Красноярск, ул. Дубровинского, 1
"
"Караульная башня - часовня Параскевы Пятницы, 1855 г.","92.859757614086","56.023496794344","г. Красноярск, ул. Степана Разина, 51а
"
"Стадион им. Ленинского комсомола, 1967 г.","92.884588868495","55.998443475869","г. Красноярск, остров Отдыха, 15а"
"Дом, где в 1917-1919 гг. размещался оружейный арсенал и получали оружие рабочие-красногвардейцы","92.836755374572","56.005002370284","г. Красноярск, ул. Профсоюзов, 3, стр. 57
"
"Место формирования в 1939, 1941 гг. 119/17 Гвардейской дивизии, в первые годы войны отправившейся на фронт. Установлена стела","92.962042692037","56.058631042594","г. Красноярск, Зеленая Роща, Гвардейский парк
"
"Железнодорожный мост, кон. ХIХ в.","92.812690653186","55.98915685291","г. Красноярск, Железнодорожный район
"
"Коммунальный мост, 1961 г.","92.874960650306","56.001421468409","г. Красноярск, ул. Вейнбаума - остров отдыха - ул. Матросова
"
"Красноярский Успенский мужской монастырь. Келейный корпус","92.740305931212","55.979081727239","г. Красноярск, ул. Лесная, 55а"
"Братская могила солдат 3-го и 31-го стрелковых полков, расстрелянных в июле 1919 года за участие в вооруженном восстании против колчаковского режима","92.945033744286","56.04805884585","г. Красноярск, сквер в районе жилого здания по пр. Металлургов, 32б
"
"Братская могила рабочих П.А. Турко, И.В. Смолько, А.И. Ковалёва, погибших 3 июня 1918 г. в борьбе с белочехами и белогвардейцами","92.788426444918","56.013398937539","г. Красноярск, Николаевское кладбище
"
"Могила члена РКП(б), командира партизанского батальона армии Кравченко и Щетинкина, участника разгрома кронштадтского белогвардейского мятежа, неутомимого борца с врагами Советской власти Василия Алек","92.78900160865","56.01327120307","г. Красноярск, Николаевское кладбище
"
"Братская могила членов военной подпольной организации, активных участников установления Советской власти в Красноярске, казненных колчаковцами 1 октября 1919 года, т. Черкашина, Т.Т. Будникова, Л.Ф. Г","92.788505035162","56.013034363003","г. Красноярск, Николаевское кладбище
"
"Могила Якова Васильевича Фомина, одного из первых комсомольцев города, командира ЧОН, активного деятеля за проведение в жизнь ленинских декретов о земле, зверски убитого бандой кулаков 6 августа 1923","92.78789157615","56.013162029227","г. Красноярск, Николаевское кладбище
"
"Братское кладбище воинов Советской Армии, участников Великой Отечественной войны, умерших от ранения в госпиталях г. Красноярска в 1941-1945 гг.","92.886233650329","56.021659005201","г. Красноярск, Троицкое кладбище
"
"Могила Давыдова Василия Львовича (1792-1855)","92.886558934083","56.021766572662","г. Красноярск, Троицкое кладбище
"
"Могила Дубровинского Иосифа Федоровича (1877-1913)","92.887037317981","56.021917186765","г. Красноярск, Троицкое кладбище
"
"Могила Спандаряна Сурена Спандаровича (1882-1916)","92.886903875535","56.021702529888","г. Красноярск, Троицкое кладбище
"
"Могила Каратанова Дмитрия Иннокентьевича (1874-1952 гг.), художника","92.887325114207","56.021745823191","г. Красноярск, Троицкое кладбище, сектор 6
"
"Могила Риоли-Словцовой Маргариты Николаевны (1889-1954 гг.), оперной певицы","92.887496802668","56.021981968012","г. Красноярск, Троицкое кладбище, сектор 1
"
"Могила Словцова Петра Ивановича (1886-1934 гг.), оперного певца","92.887822903244","56.021810638295","г. Красноярск, Троицкое кладбище, сектор 1
"
"Могила Соколовского Владимира Александровича (1874-1956 гг.), архитектора","92.887879832386","56.021993044333","г. Красноярск, Троицкое кладбище, сектор 4
"
"Могила Суриковой Прасковьи Фёдоровны (умерла в 1895 г.), матери художника Сурикова В.И.","92.888244113064","56.021864655146","г. Красноярск, Троицкое кладбище, сектор 3
"
"Могила Сурикова Александра Ивановича (1856-1930 гг.), брата художника Сурикова В.И.","92.88835853452","56.022036386449","г. Красноярск, Троицкое кладбище, сектор 3
"
"Могила Устиновича Николая Станиславовича (1911-1962 гг.), писателя","92.88862707993","56.021897182519","г. Красноярск, Троицкое кладбище, сектор 6
"
"Братская могила военных летчиков - участников Великой Отечественной войны, похороненных госпиталями г. Красноярска в 1941-1945 гг.","92.886213200908","56.022098781614","г. Красноярск, Троицкое кладбище, сектор 10
"
"Братская могила членов исполнительного комитета Красноярского Совета рабочих и солдатских депутатов Т.П. Марковского, С.В. Печерского, А.П. Лебедевой, зверски казненных интервентами 27 июля 1918 года","92.888932972327","56.022090539874","г. Красноярск, Троицкое кладбище, сектор 11
"
"Братская могила членов исполкома Красноярского Совета партийной организации, видных и активных революционеров-большевиков, деятелей профсоюзного движения в г. Красноярске, расстрелянных колчаковцами в","92.89227573696","56.025327615319","г. Красноярск, сквер рядом со зданием по ул. Дудинская, 14, за оградой Троицкого кладбища
"
"Могила Микуцкого Бориса Антоновича (1914-1974), Героя Советского Союза","92.88912493475","56.021940538996","г. Красноярск, Троицкое кладбище, сектор 9
"
"Могила Гладкова Анатолия Ивановича (1907-1928 гг.), секретаря райкома ВЛКСМ","92.88937352435","56.022080210036","г. Красноярск, Троицкое кладбище, сектор 5
"
"Могила Дриженко Сергея Георгиевича (1878-1946 гг.), архитектора","92.889555095039","56.022214457076","г. Красноярск, Троицкое кладбище, сектор 4
"
"Могила Дриженко Фёдора Кирилловича (1858-1922 гг.), учёного гидрографа","92.88966094344","56.022037561255","г. Красноярск, Троицкое кладбище, сектор 4
"
"Предполагаемое место захоронения Митькова Михаила Фотиевича (1791-1849 гг.), декабриста","92.890091536284","56.022161303851","г. Красноярск, Троицкое кладбище, сектор 1
"
"Могила Сайлотова Тимофея Алексеевича (1845-1918 гг.), просветителя","92.890178274821","56.021968300444","г. Красноярск, Троицкое кладбище, сектор 1
"
"Могила Юдина Геннадия Васильевича (1840-1912 гг.), библиофила, издателя","92.890407806687","56.022075772243","г. Красноярск, Троицкое кладбище, сектор 1
"
"Могила Асеева Алексея Александровича (1922-1980), Героя Советского Союза","92.923777743963","56.087238583639","г. Красноярск, Кладбище <Бадалык>
"
"Могила Бобкова Григория Евдокимовича (1907-1981), Героя Советского Союза","92.922625150514","56.087967272587","г. Красноярск, Кладбище <Бадалык>
"
"Могила Бахарева Петра Михайловича (1920-1986), Героя Советского Союза","92.924543393025","56.088140089696","г. Красноярск, Кладбище <Бадалык>
"
"Могила Борисевича Ивана Андреевича (1917-1981), Героя Советского Союза","92.92623265599","56.087669144198","г. Красноярск, Кладбище <Бадалык>
"
"Могила Вильского Вениамина Владимировича (1925-1980), Героя Советского Союза","92.926000033387","56.08891328939","г. Красноярск, Кладбище <Бадалык>
"
"Могила Демьянова Ивана Никитовича (1923-1989), полного кавалера ордена Славы","92.927766379058","56.088270743813","г. Красноярск, Кладбище <Бадалык>
"
"Могила Ждакаева Григория Тимофеевича (1922-1977), полного кавалера ордена Славы","92.924387965362","56.089126840879","г. Красноярск, Кладбище <Бадалык>
"
"Могила Михайлова Владимира Степановича (1920-1991), Героя Советского Союза","92.927841270492","56.08925763435","г. Красноярск, Кладбище <Бадалык>
"
"Могила Тимошенко Анатолия Васильевича (1914-1991), Героя Советского Союза","92.926612273844","56.089814689957","г. Красноярск, Кладбище <Бадалык>
"
"Могила Чернышёва Бориса Константиновича (1924-1984), Героя Советского Союза","92.92484650927","56.090113968343","г. Красноярск, Кладбище <Бадалык>
"
"Могила Чудбина Леонида Сергеевича (1922-1983), Героя Советского Союза","92.9228533141","56.08899716892","г. Красноярск, Кладбище <Бадалык>
"
"Могила Юферова Григория Прокопьевича (1912-1979), полного кавалера ордена Славы","92.925919898652","56.090672402172","г. Красноярск, Кладбище <Бадалык>
"
"Могила Янковского Степана Григорьевича (1922-1994), Героя Советского Союза","92.923004914396","56.089941204028","г. Красноярск, Кладбище <Бадалык>
"
"Могила Ячменёва Григория Егоровича (1915-1991), Героя Советского Союза","92.923617186413","56.090799712971","г. Красноярск, Кладбище <Бадалык>
"
"Братская могила партизан, расстрелянных колчаковцами в 1919 г.","93.12598989874","57.056005134723","Большемуртинский район, д. Большой Кантат, ул. Центральная, сооружение 5Б
"
"Дом, в котором в 1920-1942 гг. и в 1946-1972 гг. жил Герой Советского Союза Черняк Афанасий Григорьевич","93.678879846629","55.807943462515","Манский район, п. Камарчага, ул. Черняка, 33
"
"Могила Черняка Афанасия Григорьевича, Героя Советского Союза","93.705735669558","55.800438734912","Манский район, п. Камарчага, кладбище
"
"Дом, в котором в 1930-1941 гг. жил Герой Советского Союза Круглов Василий Иванович","93.647623857956","55.400744069004","Манский район, с. Нарва
"
"Могила партизана Гусева Ивана Осиповича, расстрелянного колчаковцами в июне 1919 г.","93.648076617323","55.400763128047","Манский район, с. Нарва, на усадьбе Б.Г. Евдокимова
"
"Могила партизана Хруцкого Михаила Прокопьевича и его отца Хруцкого Прокопия Михайловича, погибшего от рук колчаковцев в июле 1919 г.","93.746219803866","55.211311001352","Манский район, с. Степной Баджей, кладбище"
"Братская могила партизана Якименка Гавриила Никоновича и жителей села Игнатюка Емельяна Фёдоровича, Совпеля Федосея Осиповича, расстрелянных колчаковцами в апреле 1919 г.","93.853369314655","55.581419381742","Манский район, д. Сугристое
"
"<Церковь Рождественская>, 1912 г.","93.852274248511","55.576765718023","Манский район, д. Сугристое, ул. Зелёная, 2а
"
"Братская могила мирных жителей Фёдорова Степана и Кизерова Фёдора, зарубленных колчаковцами в мае 1919 г.","93.7446952263","55.880943186078","Манский район, с. Тертеж"
"Братская могила 11 партизан, погибших в бою с белогвардейцами в июле 1919 г.","93.726911920223","55.719526766031","Манский район, с. Шалинское
"
"<Флигель жилой городской усадьбы А.М. Толмачёва>, посл. четв. XIX в.","91.700418205972","53.706946051836","г. Минусинск, ул. Ачинская, 18а
"
